,Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
2378,2379,26,Male,Accessories,71,L,Teal,Summer,2.7,No,Debit Card,No,No,37,Bi-Weekly
2379,2380,40,Male,Accessories,77,M,Peach,Spring,4.0,No,Credit Card,No,No,22,Monthly
2380,2381,41,Male,Accessories,66,M,Black,Fall,2.5,No,Credit Card,No,No,36,Fortnightly
2381,2382,62,Male,Footwear,23,M,Teal,Summer,4.5,No,Bank Transfer,No,No,23,Annually
2382,2383,39,Male,Clothing,60,M,Turquoise,Spring,3.9,No,Debit Card,No,No,44,Weekly
2383,2384,53,Male,Accessories,72,L,Gold,Spring,4.9,No,Cash,No,No,25,Annually
2384,2385,24,Male,Clothing,35,L,Green,Winter,3.3,No,Debit Card,No,No,40,Quarterly
2385,2386,41,Male,Accessories,31,M,Brown,Fall,3.8,No,Venmo,No,No,12,Weekly
2386,2387,19,Male,Clothing,33,L,Blue,Summer,2.9,No,Credit Card,No,No,14,Monthly
2387,2388,36,Male,Accessories,95,M,Gold,Summer,4.0,No,Credit Card,No,No,14,Monthly
2388,2389,21,Male,Clothing,68,M,Peach,Fall,4.1,No,Credit Card,No,No,10,Annually
2389,2390,25,Male,Outerwear,87,M,Violet,Spring,3.1,No,Cash,No,No,17,Every 3 Months
2390,2391,65,Male,Clothing,64,XL,Yellow,Winter,4.6,No,Debit Card,No,No,24,Fortnightly
2391,2392,42,Male,Clothing,74,M,Black,Winter,4.6,No,PayPal,No,No,31,Quarterly
2392,2393,40,Male,Clothing,62,L,Silver,Spring,2.6,No,Cash,No,No,36,Annually
2393,2394,58,Male,Clothing,97,M,Brown,Winter,5.0,No,Debit Card,No,No,38,Every 3 Months
2394,2395,40,Male,Footwear,47,L,Peach,Fall,2.9,No,Cash,No,No,23,Fortnightly
2395,2396,62,Male,Clothing,83,M,Cyan,Winter,3.5,No,Debit Card,No,No,47,Bi-Weekly
2396,2397,38,Male,Clothing,82,M,Olive,Spring,3.7,No,Credit Card,No,No,20,Weekly
2397,2398,37,Male,Accessories,26,L,Black,Fall,2.9,No,Bank Transfer,No,No,41,Monthly
2398,2399,65,Male,Outerwear,81,M,Orange,Winter,4.3,No,PayPal,No,No,44,Fortnightly
2399,2400,55,Male,Clothing,44,L,Beige,Spring,3.2,No,Debit Card,No,No,31,Monthly
2400,2401,43,Male,Accessories,88,M,Peach,Winter,4.2,No,PayPal,No,No,11,Bi-Weekly
2401,2402,43,Male,Footwear,76,M,Pink,Winter,4.2,No,Cash,No,No,25,Bi-Weekly
2402,2403,45,Male,Accessories,89,M,Brown,Winter,3.8,No,PayPal,No,No,31,Weekly
2403,2404,64,Male,Clothing,22,M,Magenta,Fall,4.4,No,Bank Transfer,No,No,40,Weekly
2404,2405,28,Male,Clothing,33,L,Cyan,Winter,3.1,No,Venmo,No,No,23,Bi-Weekly
2405,2406,69,Male,Clothing,97,XL,Silver,Fall,5.0,No,Venmo,No,No,5,Quarterly
2406,2407,54,Male,Accessories,57,M,Indigo,Winter,4.7,No,Venmo,No,No,26,Weekly
2407,2408,52,Male,Clothing,38,M,Beige,Summer,3.0,No,Credit Card,No,No,11,Bi-Weekly
2408,2409,23,Male,Footwear,55,XL,Black,Fall,4.2,No,PayPal,No,No,44,Every 3 Months
2409,2410,26,Male,Accessories,37,L,Yellow,Spring,3.0,No,Credit Card,No,No,47,Every 3 Months
2410,2411,48,Male,Footwear,43,M,Maroon,Summer,3.7,No,Venmo,No,No,46,Monthly
2411,2412,49,Male,Clothing,96,M,Cyan,Summer,2.7,No,Debit Card,No,No,35,Every 3 Months
2412,2413,53,Male,Outerwear,51,M,Pink,Winter,4.3,No,Debit Card,No,No,8,Bi-Weekly
2413,2414,69,Male,Clothing,95,XL,Violet,Fall,2.7,No,Bank Transfer,No,No,30,Weekly
2414,2415,26,Male,Clothing,26,M,Lavender,Summer,3.7,No,PayPal,No,No,14,Bi-Weekly
2415,2416,21,Male,Outerwear,34,XL,Lavender,Fall,4.3,No,Cash,No,No,30,Weekly
2416,2417,59,Male,Footwear,83,S,Black,Summer,4.0,No,Cash,No,No,26,Every 3 Months
2417,2418,21,Male,Accessories,24,M,Olive,Fall,3.3,No,Bank Transfer,No,No,32,Fortnightly
2418,2419,22,Male,Clothing,69,S,Indigo,Fall,4.0,No,Bank Transfer,No,No,47,Every 3 Months
2419,2420,26,Male,Clothing,40,M,Blue,Fall,2.7,No,Venmo,No,No,11,Every 3 Months
2420,2421,41,Male,Outerwear,87,S,Green,Winter,4.2,No,PayPal,No,No,28,Annually
2421,2422,37,Male,Footwear,46,L,Pink,Spring,4.6,No,PayPal,No,No,2,Every 3 Months
2422,2423,30,Male,Accessories,82,M,Peach,Winter,4.8,No,Credit Card,No,No,45,Weekly
2423,2424,49,Male,Accessories,81,M,Purple,Summer,2.8,No,PayPal,No,No,7,Every 3 Months
2424,2425,49,Male,Accessories,57,M,Peach,Winter,4.5,No,Debit Card,No,No,28,Bi-Weekly
2425,2426,58,Male,Footwear,49,S,Olive,Summer,3.0,No,Venmo,No,No,34,Quarterly
2426,2427,70,Male,Outerwear,42,M,Olive,Fall,4.6,No,Venmo,No,No,26,Every 3 Months
2427,2428,27,Male,Outerwear,26,M,Purple,Spring,3.3,No,Debit Card,No,No,45,Quarterly
2428,2429,65,Male,Clothing,38,M,Violet,Spring,4.4,No,PayPal,No,No,34,Annually
2429,2430,57,Male,Footwear,57,XL,Maroon,Summer,4.4,No,PayPal,No,No,47,Fortnightly
2430,2431,20,Male,Outerwear,100,XL,White,Summer,4.3,No,Cash,No,No,42,Quarterly
2431,2432,34,Male,Clothing,73,S,Olive,Fall,3.4,No,Cash,No,No,27,Every 3 Months
2432,2433,59,Male,Outerwear,66,M,Peach,Winter,2.8,No,PayPal,No,No,43,Monthly
2433,2434,54,Male,Clothing,73,M,Blue,Spring,3.4,No,Cash,No,No,16,Bi-Weekly
2434,2435,36,Male,Accessories,45,M,Brown,Spring,5.0,No,Cash,No,No,40,Monthly
2435,2436,21,Male,Footwear,27,S,Black,Fall,4.5,No,Cash,No,No,29,Bi-Weekly
2436,2437,52,Male,Clothing,24,M,Yellow,Fall,2.7,No,Credit Card,No,No,38,Quarterly
2437,2438,43,Male,Footwear,59,XL,Magenta,Winter,3.4,No,Credit Card,No,No,34,Weekly
2438,2439,32,Male,Clothing,20,S,Cyan,Winter,3.4,No,Cash,No,No,30,Weekly
2439,2440,55,Male,Accessories,44,M,Maroon,Summer,2.8,No,Cash,No,No,45,Annually
2440,2441,31,Male,Clothing,90,M,Red,Spring,4.7,No,Bank Transfer,No,No,47,Annually
2441,2442,45,Male,Accessories,36,M,Black,Fall,4.7,No,Credit Card,No,No,5,Monthly
2442,2443,53,Male,Clothing,95,L,Violet,Winter,4.7,No,PayPal,No,No,50,Bi-Weekly
2443,2444,24,Male,Accessories,30,M,Green,Spring,3.4,No,Venmo,No,No,24,Bi-Weekly
2444,2445,47,Male,Accessories,65,S,Gold,Fall,3.7,No,Cash,No,No,15,Bi-Weekly
2445,2446,63,Male,Accessories,96,M,Brown,Summer,4.1,No,PayPal,No,No,50,Weekly
2446,2447,38,Male,Clothing,65,L,Peach,Spring,2.9,No,Cash,No,No,7,Monthly
2447,2448,59,Male,Clothing,47,L,Peach,Fall,3.2,No,Venmo,No,No,10,Fortnightly
2448,2449,54,Male,Accessories,25,S,Violet,Fall,3.0,No,Bank Transfer,No,No,38,Bi-Weekly
2449,2450,26,Male,Outerwear,56,S,Violet,Fall,4.1,No,Debit Card,No,No,31,Fortnightly
2450,2451,68,Male,Clothing,76,M,Magenta,Fall,4.5,No,Venmo,No,No,7,Quarterly
2451,2452,41,Male,Clothing,60,M,Purple,Fall,3.4,No,Debit Card,No,No,27,Monthly
2452,2453,68,Male,Clothing,67,L,Purple,Winter,4.1,No,Venmo,No,No,45,Every 3 Months
2453,2454,21,Male,Clothing,95,XL,Cyan,Spring,4.6,No,PayPal,No,No,13,Annually
2454,2455,32,Male,Accessories,72,M,Magenta,Winter,4.6,No,Bank Transfer,No,No,33,Annually
2455,2456,20,Male,Accessories,98,L,Lavender,Spring,3.4,No,PayPal,No,No,25,Every 3 Months
2456,2457,59,Male,Clothing,83,M,Green,Winter,3.3,No,Credit Card,No,No,5,Monthly
2457,2458,53,Male,Accessories,37,M,Maroon,Fall,3.6,No,PayPal,No,No,23,Quarterly
2458,2459,66,Male,Clothing,85,L,Turquoise,Fall,4.6,No,Bank Transfer,No,No,17,Weekly
2459,2460,47,Male,Clothing,36,L,Violet,Fall,4.3,No,PayPal,No,No,14,Weekly
2460,2461,58,Male,Clothing,36,S,Lavender,Winter,4.0,No,Venmo,No,No,28,Annually
2461,2462,28,Male,Accessories,86,L,Red,Summer,4.8,No,PayPal,No,No,19,Weekly
2462,2463,68,Male,Clothing,99,XL,Orange,Spring,4.3,No,Venmo,No,No,31,Bi-Weekly
2463,2464,60,Male,Clothing,21,XL,Indigo,Summer,3.3,No,Bank Transfer,No,No,25,Bi-Weekly
2464,2465,47,Male,Outerwear,84,L,Teal,Winter,2.8,No,Debit Card,No,No,4,Bi-Weekly
2465,2466,18,Male,Footwear,63,M,Brown,Spring,4.4,No,Cash,No,No,20,Weekly
2466,2467,32,Male,Clothing,84,S,Pink,Summer,3.7,No,Cash,No,No,37,Annually
2467,2468,27,Male,Clothing,72,M,Lavender,Spring,3.6,No,Debit Card,No,No,28,Annually
2468,2469,65,Male,Clothing,21,L,Cyan,Winter,3.7,No,Credit Card,No,No,6,Weekly
2469,2470,68,Male,Footwear,92,M,Yellow,Fall,5.0,No,Cash,No,No,27,Annually
2470,2471,55,Male,Clothing,72,XL,Pink,Fall,2.7,No,Cash,No,No,29,Fortnightly
2471,2472,30,Male,Footwear,83,M,Gray,Spring,4.3,No,Cash,No,No,1,Annually
2472,2473,24,Male,Clothing,73,M,Peach,Summer,4.1,No,Bank Transfer,No,No,31,Annually
2473,2474,57,Male,Clothing,98,M,Red,Winter,2.6,No,Cash,No,No,28,Quarterly
2474,2475,23,Male,Clothing,76,M,Olive,Fall,3.2,No,Cash,No,No,19,Quarterly
2475,2476,69,Male,Clothing,43,S,Lavender,Summer,3.5,No,Bank Transfer,No,No,36,Monthly
2476,2477,60,Male,Accessories,60,M,Turquoise,Summer,3.7,No,Debit Card,No,No,28,Monthly
2477,2478,25,Male,Accessories,40,L,Turquoise,Spring,3.8,No,Debit Card,No,No,29,Weekly
2478,2479,18,Male,Clothing,93,S,Maroon,Winter,4.8,No,Cash,No,No,9,Every 3 Months
2479,2480,37,Male,Clothing,98,S,Olive,Fall,4.2,No,Venmo,No,No,26,Every 3 Months
2480,2481,61,Male,Clothing,91,XL,Maroon,Summer,2.9,No,Debit Card,No,No,7,Fortnightly
2481,2482,41,Male,Accessories,92,XL,Cyan,Fall,2.9,No,Venmo,No,No,35,Weekly
2482,2483,69,Male,Accessories,87,S,Peach,Winter,4.8,No,PayPal,No,No,46,Every 3 Months
2483,2484,32,Male,Clothing,96,S,Teal,Fall,2.9,No,PayPal,No,No,8,Monthly
2484,2485,60,Male,Clothing,97,M,Green,Summer,4.8,No,Bank Transfer,No,No,50,Every 3 Months
2485,2486,43,Male,Clothing,55,M,Beige,Spring,4.6,No,Credit Card,No,No,37,Annually
2486,2487,61,Male,Clothing,58,L,Magenta,Spring,4.4,No,Credit Card,No,No,6,Fortnightly
2487,2488,57,Male,Footwear,21,L,Violet,Spring,3.0,No,PayPal,No,No,16,Bi-Weekly
2488,2489,56,Male,Accessories,82,XL,Charcoal,Summer,4.4,No,Credit Card,No,No,30,Monthly
2489,2490,66,Male,Outerwear,34,M,Green,Winter,3.9,No,Credit Card,No,No,50,Quarterly
2490,2491,52,Male,Clothing,78,M,Gray,Spring,4.0,No,PayPal,No,No,5,Every 3 Months
2491,2492,63,Male,Accessories,47,M,Magenta,Spring,2.5,No,Debit Card,No,No,15,Monthly
2492,2493,50,Male,Accessories,96,S,Silver,Summer,4.1,No,Venmo,No,No,34,Bi-Weekly
2493,2494,21,Male,Clothing,23,S,Beige,Fall,4.8,No,Cash,No,No,6,Every 3 Months
2494,2495,42,Male,Footwear,27,S,Peach,Winter,2.6,No,PayPal,No,No,26,Annually
2495,2496,40,Male,Accessories,37,XL,Orange,Spring,3.1,No,Bank Transfer,No,No,34,Every 3 Months
2496,2497,67,Male,Accessories,79,S,Yellow,Summer,3.2,No,Bank Transfer,No,No,37,Weekly
2497,2498,35,Male,Accessories,40,M,Violet,Summer,4.2,No,Bank Transfer,No,No,28,Annually
2498,2499,18,Male,Outerwear,39,S,Green,Fall,2.6,No,Cash,No,No,38,Fortnightly
2499,2500,52,Male,Clothing,73,L,Pink,Summer,3.1,No,Debit Card,No,No,2,Quarterly
2500,2501,59,Male,Accessories,84,M,Violet,Fall,2.9,No,Credit Card,No,No,32,Bi-Weekly
2501,2502,49,Male,Clothing,94,M,Violet,Fall,4.6,No,Cash,No,No,30,Bi-Weekly
2502,2503,46,Male,Clothing,47,L,Pink,Spring,4.1,No,Cash,No,No,17,Every 3 Months
2503,2504,69,Male,Footwear,77,M,Violet,Summer,2.5,No,PayPal,No,No,5,Bi-Weekly
2504,2505,56,Male,Clothing,94,M,Turquoise,Winter,4.0,No,Credit Card,No,No,31,Bi-Weekly
2505,2506,27,Male,Accessories,75,M,Cyan,Summer,3.5,No,PayPal,No,No,43,Quarterly
2506,2507,57,Male,Clothing,82,XL,Orange,Spring,4.4,No,Debit Card,No,No,19,Annually
2507,2508,58,Male,Footwear,36,M,Cyan,Fall,2.9,No,PayPal,No,No,32,Every 3 Months
2508,2509,23,Male,Footwear,90,XL,Indigo,Spring,3.1,No,Cash,No,No,5,Bi-Weekly
2509,2510,19,Male,Clothing,48,M,Black,Spring,4.4,No,PayPal,No,No,9,Quarterly
2510,2511,40,Male,Outerwear,42,L,Purple,Winter,4.4,No,Cash,No,No,48,Weekly
2511,2512,54,Male,Accessories,33,M,Cyan,Summer,2.7,No,Debit Card,No,No,1,Quarterly
2512,2513,50,Male,Clothing,63,M,Green,Summer,4.9,No,Credit Card,No,No,20,Monthly
2513,2514,69,Male,Accessories,53,L,Teal,Winter,3.5,No,Debit Card,No,No,42,Annually
2514,2515,42,Male,Accessories,37,L,Teal,Spring,4.8,No,Debit Card,No,No,45,Bi-Weekly
2515,2516,37,Male,Clothing,92,M,Magenta,Summer,4.2,No,Bank Transfer,No,No,41,Monthly
2516,2517,46,Male,Clothing,73,XL,Brown,Spring,4.6,No,Bank Transfer,No,No,36,Quarterly
2517,2518,64,Male,Clothing,38,L,Orange,Spring,2.9,No,Credit Card,No,No,10,Annually
2518,2519,20,Male,Footwear,51,XL,Blue,Fall,4.0,No,PayPal,No,No,31,Annually
2519,2520,40,Male,Outerwear,90,L,Magenta,Spring,4.9,No,Credit Card,No,No,21,Quarterly
2520,2521,64,Male,Outerwear,56,L,Magenta,Summer,3.1,No,Bank Transfer,No,No,16,Every 3 Months
2521,2522,29,Male,Accessories,33,M,Magenta,Fall,4.4,No,Debit Card,No,No,18,Every 3 Months
2522,2523,20,Male,Accessories,53,S,Olive,Winter,2.5,No,Cash,No,No,20,Weekly
2523,2524,43,Male,Accessories,24,S,Cyan,Spring,3.4,No,Cash,No,No,21,Annually
2524,2525,60,Male,Outerwear,59,M,Purple,Spring,3.7,No,Venmo,No,No,23,Quarterly
2525,2526,39,Male,Clothing,72,M,Purple,Winter,4.2,No,PayPal,No,No,20,Weekly
2526,2527,47,Male,Clothing,28,S,Peach,Spring,3.4,No,Bank Transfer,No,No,30,Bi-Weekly
2527,2528,19,Male,Clothing,36,M,Gold,Fall,3.6,No,Cash,No,No,33,Every 3 Months
2528,2529,52,Male,Accessories,47,S,Peach,Fall,4.7,No,Bank Transfer,No,No,31,Monthly
2529,2530,34,Male,Accessories,62,M,Magenta,Spring,4.7,No,Cash,No,No,48,Monthly
2530,2531,25,Male,Clothing,98,S,Cyan,Spring,3.6,No,Debit Card,No,No,28,Weekly
2531,2532,43,Male,Footwear,28,M,Violet,Summer,4.6,No,PayPal,No,No,7,Every 3 Months
2532,2533,55,Male,Clothing,86,S,Charcoal,Summer,2.6,No,PayPal,No,No,4,Weekly
2533,2534,66,Male,Accessories,46,S,Blue,Summer,3.1,No,Venmo,No,No,49,Bi-Weekly
2534,2535,41,Male,Accessories,42,XL,Red,Fall,3.2,No,PayPal,No,No,22,Weekly
2535,2536,47,Male,Outerwear,80,S,Purple,Winter,3.9,No,Bank Transfer,No,No,39,Fortnightly
2536,2537,51,Male,Accessories,39,L,Gray,Spring,4.9,No,Bank Transfer,No,No,45,Every 3 Months
2537,2538,44,Male,Outerwear,49,M,Purple,Summer,4.1,No,Debit Card,No,No,30,Fortnightly
2538,2539,18,Male,Accessories,32,M,Silver,Summer,4.2,No,Venmo,No,No,33,Bi-Weekly
2539,2540,33,Male,Footwear,73,M,Purple,Fall,4.1,No,PayPal,No,No,24,Bi-Weekly
2540,2541,24,Male,Accessories,42,M,Charcoal,Summer,3.9,No,PayPal,No,No,11,Quarterly
2541,2542,33,Male,Accessories,58,M,Silver,Spring,2.7,No,Venmo,No,No,13,Every 3 Months
2542,2543,61,Male,Accessories,22,M,White,Winter,3.7,No,PayPal,No,No,27,Annually
2543,2544,27,Male,Accessories,56,L,Peach,Spring,2.7,No,Debit Card,No,No,30,Bi-Weekly
2544,2545,46,Male,Clothing,70,M,Red,Spring,2.5,No,Cash,No,No,39,Quarterly
2545,2546,38,Male,Footwear,50,L,Olive,Spring,3.9,No,Bank Transfer,No,No,10,Annually
2546,2547,63,Male,Footwear,21,L,Gray,Summer,3.0,No,Venmo,No,No,4,Quarterly
2547,2548,47,Male,Outerwear,97,M,Beige,Summer,3.2,No,Bank Transfer,No,No,16,Weekly
2548,2549,42,Male,Accessories,63,L,Pink,Winter,3.8,No,Credit Card,No,No,34,Monthly
2549,2550,41,Male,Outerwear,60,M,Red,Fall,2.7,No,Credit Card,No,No,11,Every 3 Months
2550,2551,53,Male,Footwear,52,XL,Peach,Fall,3.0,No,Credit Card,No,No,30,Fortnightly
2551,2552,29,Male,Footwear,32,M,Maroon,Winter,4.1,No,Cash,No,No,40,Annually
2552,2553,61,Male,Accessories,48,XL,Purple,Spring,3.2,No,Cash,No,No,13,Annually
2553,2554,69,Male,Accessories,25,M,Maroon,Summer,4.5,No,Cash,No,No,28,Every 3 Months
2554,2555,51,Male,Accessories,68,M,Gray,Summer,4.3,No,Bank Transfer,No,No,49,Bi-Weekly
2555,2556,24,Male,Clothing,74,M,Gray,Fall,3.5,No,PayPal,No,No,23,Weekly
2556,2557,24,Male,Clothing,88,XL,Magenta,Fall,3.1,No,PayPal,No,No,4,Quarterly
2557,2558,70,Male,Clothing,23,L,Cyan,Spring,3.9,No,Venmo,No,No,17,Fortnightly
2558,2559,49,Male,Clothing,32,M,Silver,Fall,2.7,No,Cash,No,No,24,Fortnightly
2559,2560,48,Male,Accessories,71,S,Green,Winter,4.0,No,Venmo,No,No,21,Every 3 Months
2560,2561,58,Male,Footwear,62,M,Violet,Spring,2.7,No,Debit Card,No,No,17,Bi-Weekly
2561,2562,32,Male,Clothing,20,L,Magenta,Spring,2.7,No,Credit Card,No,No,22,Quarterly
2562,2563,57,Male,Clothing,62,XL,Yellow,Spring,4.7,No,Debit Card,No,No,27,Fortnightly
2563,2564,69,Male,Accessories,81,XL,Gray,Winter,4.5,No,PayPal,No,No,1,Every 3 Months
2564,2565,42,Male,Accessories,90,L,Indigo,Winter,3.0,No,Debit Card,No,No,27,Weekly
2565,2566,30,Male,Clothing,43,S,Indigo,Fall,3.6,No,Debit Card,No,No,8,Quarterly
2566,2567,35,Male,Accessories,38,S,Yellow,Fall,3.3,No,Credit Card,No,No,43,Quarterly
2567,2568,19,Male,Accessories,25,XL,Gold,Spring,4.3,No,Venmo,No,No,24,Fortnightly
2568,2569,52,Male,Clothing,98,XL,Green,Winter,4.3,No,Cash,No,No,29,Fortnightly
2569,2570,42,Male,Clothing,75,M,Charcoal,Spring,4.8,No,Debit Card,No,No,10,Bi-Weekly
2570,2571,36,Male,Footwear,27,XL,Olive,Spring,4.0,No,Bank Transfer,No,No,12,Fortnightly
2571,2572,45,Male,Accessories,27,L,Black,Winter,3.5,No,Credit Card,No,No,48,Fortnightly
2572,2573,54,Male,Clothing,42,M,Silver,Fall,3.9,No,Debit Card,No,No,40,Quarterly
2573,2574,54,Male,Clothing,90,M,Red,Summer,4.4,No,Bank Transfer,No,No,1,Annually
2574,2575,27,Male,Accessories,63,M,Brown,Summer,4.6,No,Credit Card,No,No,26,Fortnightly
2575,2576,53,Male,Clothing,96,M,Silver,Fall,4.0,No,Cash,No,No,9,Annually
2576,2577,20,Male,Clothing,40,M,Silver,Winter,4.2,No,PayPal,No,No,19,Quarterly
2577,2578,52,Male,Clothing,39,L,Black,Fall,4.5,No,Debit Card,No,No,37,Monthly
2578,2579,54,Male,Accessories,48,M,Purple,Fall,3.9,No,Bank Transfer,No,No,3,Quarterly
2579,2580,65,Male,Clothing,20,M,Purple,Summer,3.7,No,Venmo,No,No,40,Weekly
2580,2581,43,Male,Clothing,29,S,Turquoise,Summer,3.6,No,Cash,No,No,13,Quarterly
2581,2582,57,Male,Clothing,81,M,Gold,Winter,4.7,No,Bank Transfer,No,No,48,Monthly
2582,2583,19,Male,Clothing,98,S,Indigo,Fall,3.6,No,Venmo,No,No,4,Every 3 Months
2583,2584,69,Male,Clothing,93,M,Lavender,Fall,2.5,No,Bank Transfer,No,No,9,Weekly
2584,2585,26,Male,Clothing,30,L,Blue,Summer,2.9,No,PayPal,No,No,26,Bi-Weekly
2585,2586,57,Male,Accessories,37,L,Maroon,Fall,4.4,No,Venmo,No,No,19,Weekly
2586,2587,20,Male,Outerwear,28,L,Yellow,Winter,4.6,No,Venmo,No,No,1,Every 3 Months
2587,2588,55,Male,Accessories,29,M,Purple,Winter,3.7,No,PayPal,No,No,29,Every 3 Months
2588,2589,44,Male,Accessories,49,M,Peach,Summer,3.2,No,Venmo,No,No,38,Bi-Weekly
2589,2590,52,Male,Clothing,53,M,Silver,Winter,4.9,No,Bank Transfer,No,No,31,Annually
2590,2591,57,Male,Accessories,66,M,Turquoise,Summer,5.0,No,PayPal,No,No,35,Annually
2591,2592,40,Male,Outerwear,61,S,Olive,Spring,3.3,No,Debit Card,No,No,40,Quarterly
2592,2593,23,Male,Clothing,23,XL,Peach,Summer,4.4,No,Cash,No,No,13,Quarterly
2593,2594,36,Male,Clothing,36,S,Indigo,Fall,4.7,No,Debit Card,No,No,9,Every 3 Months
2594,2595,59,Male,Clothing,81,L,Indigo,Fall,3.6,No,Credit Card,No,No,25,Every 3 Months
2595,2596,29,Male,Clothing,56,XL,Maroon,Summer,3.2,No,Credit Card,No,No,3,Bi-Weekly
2596,2597,63,Male,Clothing,78,L,Black,Spring,3.0,No,Venmo,No,No,35,Monthly
2597,2598,60,Male,Accessories,25,XL,Teal,Summer,4.4,No,Bank Transfer,No,No,13,Bi-Weekly
2598,2599,64,Male,Accessories,86,XL,Olive,Fall,3.3,No,Credit Card,No,No,31,Annually
2599,2600,63,Male,Accessories,99,M,Gold,Winter,3.4,No,Credit Card,No,No,48,Monthly
2600,2601,21,Male,Accessories,83,M,Gray,Fall,3.9,No,Debit Card,No,No,6,Bi-Weekly
2601,2602,61,Male,Clothing,33,L,Orange,Winter,2.9,No,PayPal,No,No,43,Monthly
2602,2603,65,Male,Outerwear,44,M,Black,Fall,2.9,No,Venmo,No,No,1,Quarterly
2603,2604,69,Male,Clothing,58,M,Teal,Spring,2.7,No,Debit Card,No,No,8,Annually
2604,2605,47,Male,Clothing,54,M,Beige,Spring,3.4,No,Credit Card,No,No,6,Weekly
2605,2606,41,Male,Clothing,93,M,White,Spring,3.7,No,Debit Card,No,No,32,Fortnightly
2606,2607,68,Male,Footwear,98,L,Turquoise,Spring,4.7,No,Bank Transfer,No,No,46,Bi-Weekly
2607,2608,41,Male,Footwear,36,XL,Teal,Spring,3.1,No,Bank Transfer,No,No,38,Every 3 Months
2608,2609,42,Male,Outerwear,68,L,Orange,Fall,4.2,No,PayPal,No,No,48,Fortnightly
2609,2610,66,Male,Accessories,95,M,Black,Summer,3.0,No,Credit Card,No,No,18,Bi-Weekly
2610,2611,66,Male,Clothing,93,M,Violet,Spring,3.1,No,Bank Transfer,No,No,25,Quarterly
2611,2612,33,Male,Outerwear,99,L,Maroon,Fall,4.2,No,Cash,No,No,4,Fortnightly
2612,2613,55,Male,Accessories,22,M,Turquoise,Winter,3.8,No,Cash,No,No,27,Quarterly
2613,2614,58,Male,Accessories,88,M,Gold,Fall,2.9,No,Cash,No,No,14,Monthly
2614,2615,18,Male,Outerwear,65,M,Turquoise,Spring,4.2,No,Credit Card,No,No,36,Fortnightly
2615,2616,49,Male,Clothing,62,M,Maroon,Fall,3.1,No,Venmo,No,No,6,Quarterly
2616,2617,61,Male,Footwear,55,XL,Purple,Spring,3.6,No,Bank Transfer,No,No,46,Annually
2617,2618,31,Male,Clothing,97,S,Maroon,Spring,4.8,No,Bank Transfer,No,No,29,Annually
2618,2619,70,Male,Accessories,77,L,Brown,Fall,4.1,No,Credit Card,No,No,12,Monthly
2619,2620,68,Male,Clothing,40,L,Indigo,Winter,3.9,No,Credit Card,No,No,47,Weekly
2620,2621,27,Male,Clothing,23,S,Lavender,Winter,3.0,No,Venmo,No,No,28,Annually
2621,2622,48,Male,Footwear,46,M,Beige,Winter,3.0,No,PayPal,No,No,21,Annually
2622,2623,63,Male,Accessories,75,M,Yellow,Spring,4.9,No,Venmo,No,No,15,Annually
2623,2624,49,Male,Footwear,76,M,Gold,Fall,4.8,No,Cash,No,No,38,Annually
2624,2625,19,Male,Clothing,59,M,Indigo,Summer,3.3,No,Debit Card,No,No,19,Annually
2625,2626,30,Male,Clothing,51,L,Cyan,Summer,2.7,No,Bank Transfer,No,No,31,Weekly
2626,2627,50,Male,Outerwear,46,XL,Silver,Fall,4.2,No,Bank Transfer,No,No,30,Every 3 Months
2627,2628,66,Male,Clothing,26,L,Silver,Fall,3.6,No,PayPal,No,No,40,Quarterly
2628,2629,25,Male,Clothing,51,M,Silver,Summer,3.8,No,Venmo,No,No,42,Bi-Weekly
2629,2630,61,Male,Accessories,44,M,Peach,Winter,3.8,No,Venmo,No,No,25,Annually
2630,2631,29,Male,Clothing,82,S,Pink,Spring,4.2,No,Bank Transfer,No,No,20,Quarterly
2631,2632,53,Male,Clothing,44,S,Violet,Summer,2.7,No,PayPal,No,No,3,Weekly
2632,2633,24,Male,Accessories,27,M,Black,Fall,5.0,No,Venmo,No,No,14,Annually
2633,2634,51,Male,Accessories,90,M,Purple,Fall,4.7,No,PayPal,No,No,32,Fortnightly
2634,2635,26,Male,Footwear,58,S,Black,Summer,3.2,No,Cash,No,No,20,Every 3 Months
2635,2636,59,Male,Clothing,80,XL,Peach,Spring,2.9,No,PayPal,No,No,34,Fortnightly
2636,2637,41,Male,Outerwear,40,S,Magenta,Winter,4.2,No,PayPal,No,No,6,Annually
2637,2638,20,Male,Clothing,23,M,Magenta,Spring,3.7,No,Credit Card,No,No,2,Annually
2638,2639,22,Male,Clothing,34,S,Black,Spring,4.2,No,PayPal,No,No,35,Annually
2639,2640,18,Male,Clothing,35,XL,Pink,Winter,2.6,No,Debit Card,No,No,33,Quarterly
2640,2641,30,Male,Clothing,75,L,Olive,Summer,4.0,No,Debit Card,No,No,45,Bi-Weekly
2641,2642,25,Male,Accessories,60,XL,Olive,Winter,2.7,No,Debit Card,No,No,20,Every 3 Months
2642,2643,39,Male,Accessories,87,L,Peach,Summer,4.0,No,Debit Card,No,No,48,Annually
